2.547094188376753277e+00,9.782480035143933605e+01
2.555110220440881541e+00,9.746318247134102819e+01
2.563126252505009806e+00,9.810863315291159381e+01
2.571142284569138070e+00,9.784903623141592277e+01
2.579158316633266335e+00,9.903642455066098194e+01
2.587174348697394599e+00,9.916860057093747116e+01
2.595190380761522864e+00,9.882139935098075512e+01
2.603206412825651128e+00,9.976890992389053281e+01
2.611222444889779393e+00,1.002474078067177174e+02
2.619238476953907657e+00,9.987055991875166683e+01
2.627254509018035922e+00,1.009562872019306496e+02
2.635270541082164186e+00,1.009668433575791937e+02
2.643286573146292451e+00,1.014739626292549275e+02
2.651302605210420715e+00,1.016924250379362036e+02
2.659318637274548980e+00,1.017781467558827302e+02
2.667334669338677244e+00,1.021167920388219983e+02
2.675350701402805509e+00,1.027097674584958753e+02
2.683366733466933773e+00,1.025364175845262054e+02
2.691382765531062038e+00,1.025912852714197783e+02
2.699398797595190302e+00,1.023648883204176485e+02
2.707414829659318567e+00,1.026170977219996701e+02
2.715430861723446831e+00,1.027579214141972841e+02
2.723446893787575096e+00,1.028116062729777838e+02
2.731462925851703361e+00,1.020629987305921844e+02
2.739478957915831625e+00,1.027328065927392657e+02
2.747494989979959890e+00,1.018673730293397313e+02
2.755511022044087710e+00,1.022392880564127324e+02
2.763527054108216419e+00,1.018717731758079736e+02
2.771543086172344239e+00,1.015775129022986647e+02
2.779559118236472948e+00,1.009241035810292715e+02
2.787575150300600768e+00,1.007001282580907713e+02
2.795591182364729477e+00,1.007874302924659986e+02
2.803607214428857297e+00,1.001664012562412580e+02
2.811623246492986006e+00,9.999748352632427384e+01
2.819639278557113826e+00,9.939630683328464045e+01
2.827655310621242535e+00,9.847672699300728993e+01
2.835671342685370355e+00,9.846828534515591969e+01
2.843687374749499064e+00,9.813065470693580039e+01
2.851703406813626884e+00,9.761693902995497751e+01
2.859719438877755593e+00,9.818152797269711130e+01
2.867735470941883413e+00,9.797560979195849029e+01
2.875751503006012122e+00,9.754533673986054509e+01
2.883767535070139942e+00,9.747283605607223933e+01
2.891783567134268651e+00,9.670911158276413744e+01
2.899799599198396471e+00,9.703032334688083438e+01
2.907815631262525180e+00,9.687586246207557394e+01
2.915831663326653000e+00,9.669850908982886040e+01
2.923847695390781709e+00,9.714488516320214728e+01
2.931863727454909530e+00,9.792667607767604920e+01
2.939879759519038238e+00,9.803867035871766689e+01
2.947895791583166059e+00,9.790670003805999499e+01
2.955911823647294323e+00,9.799442913293071911e+01
2.963927855711422588e+00,9.885499466031920690e+01
2.971943887775550852e+00,9.872291575449621348e+01
2.979959919839679117e+00,9.956183932295078876e+01
2.987975951903807381e+00,9.991451516590409199e+01
2.995991983967935646e+00,1.002970209244356425e+02
3.004008016032063910e+00,1.004195673925485863e+02
3.012024048096192175e+00,1.009672261125443100e+02
3.020040080160320439e+00,1.010863907291228116e+02
3.028056112224448704e+00,1.015816955680036813e+02
3.036072144288576968e+00,1.018389491389134349e+02
3.044088176352705233e+00,1.019898049343158277e+02
3.052104208416833497e+00,1.018021204045157191e+02
3.060120240480961762e+00,1.025390051129972449e+02
3.068136272545090026e+00,1.031789170814886916e+02
3.076152304609218291e+00,1.024674989147099780e+02
3.084168336673346555e+00,1.027120460954644585e+02
3.092184368737474820e+00,1.031633782752448525e+02
3.100200400801603084e+00,1.032418669855031936e+02
3.108216432865731349e+00,1.029232191802754670e+02
3.116232464929859614e+00,1.026316536431879598e+02
3.124248496993987878e+00,1.026949168863816482e+02
3.132264529058116143e+00,1.031769858938472595e+02
3.140280561122244407e+00,1.022624243644870461e+02
3.148296593186372672e+00,1.022755032034307590e+02
3.156312625250500936e+00,1.023895576811074193e+02
3.164328657314629201e+00,1.019069380429150726e+02
3.172344689378757465e+00,1.015052482082351872e+02
3.180360721442885730e+00,1.006186140249327110e+02
3.188376753507013994e+00,1.008820135657103805e+02
3.196392785571142259e+00,1.006548544385944410e+02
3.204408817635270523e+00,9.985789215576923539e+01
3.212424849699398788e+00,9.949674297879559504e+01
3.220440881763527052e+00,9.933179494146347110e+01
3.228456913827655317e+00,9.840668768961113244e+01
3.236472945891783581e+00,9.818484155575677619e+01
3.244488977955911846e+00,9.790467067114769861e+01
3.252505010020040110e+00,9.773654645482280046e+01
3.260521042084167931e+00,9.774987648438050769e+01
3.268537074148296195e+00,9.725866449855705298e+01
3.276553106212424460e+00,9.685689775185342398e+01
3.284569138276552724e+00,9.701622359351931379e+01
3.292585170340680989e+00,9.705145425834156470e+01
3.300601202404809253e+00,9.678627733119226662e+01
3.308617234468937518e+00,9.630639018908173909e+01
3.316633266533065783e+00,9.721226277063712473e+01
3.324649298597194047e+00,9.676364221269179211e+01
3.332665330661322312e+00,9.680386528359773024e+01
3.340681362725450576e+00,9.723840810501864951e+01
3.348697394789578841e+00,9.756516410909094361e+01
3.356713426853707105e+00,9.716656977218659108e+01
3.364729458917835370e+00,9.788360472094200304e+01
3.372745490981963634e+00,9.853460483423657479e+01
3.380761523046091899e+00,9.886928369147710782e+01
3.388777555110220163e+00,9.909165926160827098e+01
3.396793587174348428e+00,9.944481513272529583e+01
3.404809619238476692e+00,1.000646436608708427e+02
3.412825651302604957e+00,1.004709179702978474e+02
3.420841683366733221e+00,1.008204103289457123e+02
3.428857715430861486e+00,1.005149254261454104e+02
3.436873747494989750e+00,1.011042840980464490e+02
3.444889779559118015e+00,1.020024081168197085e+02
3.452905811623246279e+00,1.024227984506618157e+02
3.460921843687374544e+00,1.024345930008774985e+02
3.468937875751502808e+00,1.028512140570858691e+02
3.476953907815631073e+00,1.032721411288684408e+02
3.484969939879759337e+00,1.030346831510154146e+02
3.492985971943887602e+00,1.032231374500413921e+02
3.501002004008015867e+00,1.029471955480050553e+02
3.509018036072144131e+00,1.037548694782011864e+02
3.517034068136272396e+00,1.032671695705015082e+02
3.525050100200400660e+00,1.039205625497098993e+02
3.533066132264528925e+00,1.039166669749920544e+02
3.541082164328657189e+00,1.030614356787098842e+02
3.549098196392785454e+00,1.035375139624811140e+02
3.557114228456913718e+00,1.030375915000632006e+02
3.565130260521041983e+00,1.031791264305801405e+02
3.573146292585170247e+00,1.021821535003327881e+02
3.581162324649298512e+00,1.025359905223678254e+02
3.589178356713426776e+00,1.022950082954182278e+02
3.597194388777555041e+00,1.011151016767959163e+02
3.605210420841683305e+00,1.013747502193580630e+02
3.613226452905811570e+00,1.006114323673187698e+02
3.621242484969939834e+00,9.988965725268189999e+01
3.629258517034068099e+00,9.953581971306812193e+01
3.637274549098196363e+00,9.927119722205611652e+01
3.645290581162324628e+00,9.882119232861369085e+01
3.653306613226452892e+00,9.892667593466792653e+01
3.661322645290581157e+00,9.846044661558616440e+01
3.669338677354708977e+00,9.846423397483208362e+01
3.677354709418837242e+00,9.758768602044621332e+01
3.685370741482965506e+00,9.726470027275979646e+01
3.693386773547093771e+00,9.745433629585158997e+01
3.701402805611222036e+00,9.634841520690908112e+01
3.709418837675350300e+00,9.684597547771910797e+01
3.717434869739478565e+00,9.684316669527538579e+01
3.725450901803606829e+00,9.586611589038882641e+01
3.733466933867735094e+00,9.622786982321822791e+01
3.741482965931863358e+00,9.597227768363519829e+01
3.749498997995991623e+00,9.581953573234578414e+01
3.757515030060119887e+00,9.625580950491189469e+01
3.765531062124248152e+00,9.611867510419961036e+01
3.773547094188376416e+00,9.684211264942135244e+01
3.781563126252504681e+00,9.670642020529720639e+01
3.789579158316632945e+00,9.744299104471026851e+01
3.797595190380761210e+00,9.776797656737730335e+01
3.805611222444889474e+00,9.762550843867037997e+01
3.813627254509017739e+00,9.835321954545601386e+01
3.821643286573146003e+00,9.885150444922912527e+01
3.829659318637274268e+00,9.886395154379037820e+01
3.837675350701402532e+00,9.897799773223147213e+01
3.845691382765530797e+00,9.992390776141924391e+01
3.853707414829659061e+00,1.000137158732387093e+02
3.861723446893787326e+00,1.003609042713677013e+02
3.869739478957915590e+00,1.007423242195325628e+02
3.877755511022043855e+00,1.012596071537536062e+02
3.885771543086172120e+00,1.016012911275420549e+02
3.893787575150300384e+00,1.020271121280829192e+02
3.901803607214428649e+00,1.020226473959650519e+02
3.909819639278556913e+00,1.024203673411832085e+02
3.917835671342685178e+00,1.031336621027160732e+02
3.925851703406813442e+00,1.030972903011001449e+02
3.933867735470941707e+00,1.038418265938167480e+02
3.941883767535069971e+00,1.034560044058024317e+02
3.949899799599198236e+00,1.040509460301452549e+02
3.957915831663326500e+00,1.034466650860521213e+02
3.965931863727454765e+00,1.036152225017171133e+02
3.973947895791583029e+00,1.039832890256698334e+02
3.981963927855711294e+00,1.037857150578922329e+02
3.989979959919839558e+00,1.035365526104028788e+02
3.997995991983967823e+00,1.034889993199441562e+02
4.006012024048096087e+00,1.032640164881095757e+02
4.014028056112223908e+00,1.029509189838913557e+02
4.022044088176352616e+00,1.032679678711383104e+02
4.030060120240481325e+00,1.026637095752068802e+02
4.038076152304609145e+00,1.023974710118428106e+02
4.046092184368736966e+00,1.015669919304075250e+02
4.054108216432865675e+00,1.014777904251881608e+02
4.062124248496994383e+00,1.011356276318827696e+02
4.070140280561122204e+00,1.004433899210136616e+02
4.078156312625250024e+00,1.001012150981427737e+02
4.086172344689378733e+00,1.001787335524247169e+02
4.094188376753506553e+00,9.987856357172645971e+01
4.102204408817634373e+00,9.861716941805488545e+01
4.110220440881763082e+00,9.814095982791427275e+01
4.118236472945891791e+00,9.836172772564002287e+01
4.126252505010019611e+00,9.765334825444033129e+01
4.134268537074147432e+00,9.730681386325267113e+01
4.142284569138276140e+00,9.731800496199427641e+01
4.150300601202404849e+00,9.714125294082268169e+01
4.158316633266532669e+00,9.643828333761891258e+01
4.166332665330660490e+00,9.603349315489940352e+01
4.174348697394789198e+00,9.642077891067674500e+01
4.182364729458917907e+00,9.595655324036142986e+01
4.190380761523045727e+00,9.553136423569422675e+01
4.198396793587173548e+00,9.597735972482666966e+01
4.206412825651302256e+00,9.531730387127329607e+01
4.214428857715430965e+00,9.567282656500037774e+01
4.222444889779558785e+00,9.612069600991181062e+01
4.230460921843686606e+00,9.564096494090898659e+01
4.238476953907815314e+00,9.641758279457098979e+01
4.246492985971944023e+00,9.637482141311737394e+01
4.254509018036071843e+00,9.672780994020227752e+01
4.262525050100199664e+00,9.743182491993263739e+01
4.270541082164328373e+00,9.727634642803523946e+01
4.278557114228457081e+00,9.756729639551775790e+01
4.286573146292584902e+00,9.802676801804811646e+01
4.294589178356712722e+00,9.823561139313324020e+01
4.302605210420841431e+00,9.878051683843393960e+01
4.310621242484970139e+00,9.967111516312215258e+01
4.318637274549097960e+00,1.001916639166418719e+02
4.326653306613225780e+00,1.001407674683420765e+02
4.334669338677354489e+00,1.004109435843801634e+02
4.342685370741483197e+00,1.009270236399656540e+02
4.350701402805611018e+00,1.014380309874762816e+02
4.358717434869738838e+00,1.015252162604250969e+02
4.366733466933867547e+00,1.024935462263312189e+02
4.374749498997996255e+00,1.027812536120420646e+02
4.382765531062124076e+00,1.025945195629858375e+02
4.390781563126251896e+00,1.038011173890407690e+02
4.398797595190380605e+00,1.033195983389981762e+02
4.406813627254509314e+00,1.042851827050936038e+02
4.414829659318637134e+00,1.036953268935750287e+02
4.422845691382764954e+00,1.043985928419402285e+02
4.430861723446893663e+00,1.042142850169318393e+02
4.438877755511022372e+00,1.047286215203406954e+02
4.446893787575150192e+00,1.042732698162610774e+02
4.454909819639278012e+00,1.045308742900807317e+02
4.462925851703406721e+00,1.046347166257228309e+02
4.470941883767535430e+00,1.045872181020158109e+02
4.478957915831663250e+00,1.041976781537033645e+02
4.486973947895791071e+00,1.035588915385435342e+02
4.494989979959919779e+00,1.040555090102044602e+02
4.503006012024047600e+00,1.035018195125206262e+02
4.511022044088175420e+00,1.026989288032610688e+02
4.519038076152304129e+00,1.025444157817935036e+02
4.527054108216432837e+00,1.026295751644638585e+02
4.535070140280560658e+00,1.017184779122921583e+02
4.543086172344688478e+00,1.013499777890113336e+02
4.551102204408817187e+00,1.011227273536950690e+02
4.559118236472945895e+00,1.004719125621491571e+02
4.567134268537073716e+00,1.005378261069823225e+02
4.575150300601201536e+00,9.933891123120521627e+01
4.583166332665330245e+00,9.943222267231614353e+01
4.591182364729458953e+00,9.825521533106569905e+01
4.599198396793586774e+00,9.841037367729667551e+01
4.607214428857714594e+00,9.815864722653005003e+01
4.615230460921843303e+00,9.711117332290639581e+01
4.623246492985972012e+00,9.716536268623096362e+01
4.631262525050099832e+00,9.620019000070610105e+01
4.639278557114227652e+00,9.591619502367166206e+01
4.647294589178356361e+00,9.608548590598805106e+01
4.655310621242485070e+00,9.539034958378960027e+01
4.663326653306612890e+00,9.602964556920086636e+01
4.671342685370740710e+00,9.509625411669735229e+01
4.679358717434869419e+00,9.587937747197695160e+01
4.687374749498998128e+00,9.558882092688942578e+01
4.695390781563125948e+00,9.527625540418050321e+01
4.703406813627253769e+00,9.572706254879430787e+01
4.711422845691382477e+00,9.524802385324106524e+01
4.719438877755511186e+00,9.589854298286226708e+01
4.727454909819639006e+00,9.542401606958360105e+01
4.735470941883766827e+00,9.601036788692550772e+01
4.743486973947895535e+00,9.577876309953293799e+01
4.751503006012024244e+00,9.651565727873317257e+01
4.759519038076152064e+00,9.715499419279615267e+01
4.767535070140279885e+00,9.682247006750094442e+01
4.775551102204408593e+00,9.714631884672081696e+01
4.783567134268537302e+00,9.787494913584120582e+01
4.791583166332665122e+00,9.860396994846163921e+01
4.799599198396792943e+00,9.872941089099971634e+01
4.807615230460921651e+00,9.913493069733863194e+01
4.815631262525050360e+00,9.989502409570914665e+01
4.823647294589178181e+00,1.001092606838729466e+02
4.831663326653306001e+00,1.001529517484763261e+02
4.839679358717434710e+00,1.012212513206804232e+02
4.847695390781563418e+00,1.012098356731800948e+02
4.855711422845691239e+00,1.023561495455148105e+02
4.863727454909819059e+00,1.023442633805032500e+02
4.871743486973947768e+00,1.029992028522540295e+02
4.879759519038076476e+00,1.028445755538526640e+02
4.887775551102204297e+00,1.036862361558304713e+02
4.895791583166332117e+00,1.042656401987572963e+02
4.903807615230460826e+00,1.046260750949580682e+02
4.911823647294588646e+00,1.043041422869021488e+02
4.919839679358716467e+00,1.042508334838900481e+02
4.927855711422845175e+00,1.046625702448852735e+02
4.935871743486973884e+00,1.048553187549127159e+02
4.943887775551101704e+00,1.053488812751215278e+02
4.951903807615229525e+00,1.048638911823121305e+02
4.959919839679358233e+00,1.052477973985962620e+02
4.967935871743486942e+00,1.046105614322408002e+02
4.975951903807614762e+00,1.047982505346584503e+02
4.983967935871742583e+00,1.047728275901475712e+02
4.991983967935871291e+00,1.044731126966018451e+02
5.000000000000000000e+00,1.040401093347690846e+02
